region,parent_region,subset,amplitude values,amplitude stderr,decay values,decay stderr
Bhutan,#Global,confirmed,9.83292031740463,0.4815853480526384,-61.277064623491015,0.9708615167657709
Bhutan,#Global,recovered,5.212067114443974,0.27482050523346296,-55.32815744416788,0.841252810550418
Bhutan,#Global,deaths,0.0,,-31.142857142857142,
Bolivien,#Global,confirmed,7152.517771898988,571.9520496506902,-66.41541415860765,1.9331160878183542
Bolivien,#Global,recovered,1083.9041418801205,93.54085431794813,-44.909596177445955,0.9094301135473675
Bolivien,#Global,deaths,181.15338822824268,13.068795470212288,-52.82829779886902,1.0709663798626643
Bosnien und Herzegowina,#Global,confirmed,877.6982853012248,45.845988521789394,-59.63023760895252,0.9720733709287386
Bosnien und Herzegowina,#Global,recovered,330.24510158324057,16.809916491605954,-50.15633058746899,0.6564769450623698
Bosnien und Herzegowina,#Global,deaths,34.79686936124386,1.182582580847092,-64.69531396577017,0.7524335805587113
Botswana,#Global,confirmed,43.74488639291166,3.0789122043881703,-43.22744851294235,0.7590875761565693
Botswana,#Global,recovered,2.6280561030479004,0.41214028478884734,-32.70111134506882,0.9428113256350024
Botswana,#Global,deaths,0.047518462199498894,0.006430275035974458,-31.785136559094678,0.7667125323154255
Brasilien,#Global,confirmed,216788.36575453368,14467.515653867058,-67.98178466745874,1.5768973863528897
Brasilien,#Global,recovered,122399.46598654262,8995.959096255236,-59.816664443323134,1.322258650014742
Brasilien,#Global,deaths,10542.965904773037,645.8903945331137,-79.84757197787997,2.0439854685671133
Brunei,#Global,confirmed,112.86231877204375,2.730784359369708,-641.897422632525,74.49290776044629
Brunei,#Global,recovered,82.04977722653105,3.602284634541704,-301.4055455294931,27.60699840665634
Brunei,#Global,deaths,1.0039632385827937,0.05538049026731651,-159.35898998860267,8.795544872393373
Bulgarien,#Global,confirmed,1142.1125610695633,61.531874890712864,-69.20996880281544,1.4000059563493967
Bulgarien,#Global,recovered,480.8464592258344,33.128459029777325,-58.9886098465538,1.2725077561368368
Bulgarien,#Global,deaths,44.4528729829282,1.5571043266022004,-69.40045721532881,0.9155739716620142
Burkina Faso,#Global,confirmed,353.18151895687083,11.06375430725037,-119.3327090847675,2.6756905117672045
Burkina Faso,#Global,recovered,303.44568051629,13.175560441959819,-133.99104442049105,4.772722279826719
Burkina Faso,#Global,deaths,28.78464284942647,1.2469918339884634,-250.02557217979748,18.37323770623485
Burundi,#Global,confirmed,56.05693465293275,4.337014138742264,-78.68019607173778,3.0189844899353746
Burundi,#Global,recovered,33.8344819698935,2.6389203028480326,-67.98618003147531,2.2203889633157567
Burundi,#Global,deaths,0.7749535768914524,0.02999598325875078,-532.2320194048416,90.74082420593157
Chile,#Global,confirmed,52878.07772072949,3943.896815732953,-91.21329684482673,3.421555840011693
Chile,#Global,recovered,42077.03322983458,3521.762736321244,-85.00586287941452,3.29677380177655
Chile,#Global,deaths,1031.6203205627673,86.50405592529384,-79.3518254267986,2.847169226978265
China,#Global,confirmed,62132.44781452301,1733.1350618750107,-615.0704603391856,63.39538785469383
China,#Global,recovered,44627.22174416892,1899.5595424814912,-339.45856335409866,27.567668675569738
China,#Global,deaths,2591.5713594951653,90.01506850142246,-342.05840203514526,22.862898476372298
Costa Rica,#Global,confirmed,514.1049151283956,33.79761740012599,-41.500136157338325,0.5723774903591919
Costa Rica,#Global,recovered,35.93171032647185,3.3278920366339992,-29.91818239970413,0.4082116779917085
Costa Rica,#Global,deaths,2.86811427149163,0.21943715214813544,-36.17079073468255,0.4999605947750204
Demokratische Republik Kongo,#Global,confirmed,1642.2752028496454,118.19704511663424,-99.39496917307966,4.153442089923115
Demokratische Republik Kongo,#Global,recovered,566.6305429624161,61.18376462046691,-66.80498572732348,2.6428366789366615
Demokratische Republik Kongo,#Global,deaths,40.99117717592628,2.3900773223847147,-99.22762115624698,3.3523284286202593
Deutschland,#Global,confirmed,58007.13194720324,3058.0133650176076,-146.21014630938132,5.645136536409119
Deutschland,#Global,recovered,44771.87093672413,2685.939423481424,-133.90796380554292,5.30655059801429
Deutschland,#Global,deaths,2566.9655069546316,179.71668793956678,-162.61305713024518,9.45319498918742
Dominica,#Global,confirmed,12.215805955210714,0.28890132878971925,-264.22760071677027,12.061134189489364
Dominica,#Global,recovered,9.044441484614214,0.4057309507344837,-208.08802881640162,13.706552531214353
Dominica,#Global,deaths,0.0,,-28.857142857142858,
Dominikanische Republik,#Global,confirmed,7060.647593124199,436.99404798407227,-73.95843844762567,1.7876651831741295
Dominikanische Republik,#Global,recovered,2691.627197378863,163.2285491460087,-59.866783638796385,1.1149736791362541
Dominikanische Republik,#Global,deaths,165.569374396536,6.039927232714579,-81.22853925791841,1.289141212360893
Dschibuti,#Global,confirmed,1569.7473491930132,101.11608640903769,-136.9188015789222,7.76503612511544
Dschibuti,#Global,recovered,1122.7788148881066,85.60436414302428,-111.27042075551259,5.8501655249036215
Dschibuti,#Global,deaths,13.289730716733095,1.100556448437113,-113.23077823036881,6.600852853323869
Dänemark,#Global,confirmed,3950.1914768151296,169.59910153204964,-115.89753039319032,3.2268757360259155
Dänemark,#Global,recovered,3315.2740470894696,165.84671711960672,-117.21436121087476,3.8532536194754448
Dänemark,#Global,deaths,260.3574030165679,13.834149849705694,-200.7506848689403,13.18382125652901
Ecuador,#Global,confirmed,13811.072810119489,570.2934966574786,-90.08220338729697,1.8245143879009609
Ecuador,#Global,recovered,4674.410669134106,393.73064366746945,-65.13036316632262,1.85319091677955
Ecuador,#Global,deaths,831.728226753699,44.227834855357116,-80.66042505309888,1.8509409464350468
El Salvador,#Global,confirmed,1839.1715080763868,150.15580450210268,-67.60216566977701,2.1419353415767803
El Salvador,#Global,recovered,579.0649635173456,29.007424330906584,-52.267083127498786,0.7589775554315439
El Salvador,#Global,deaths,44.56796526702992,3.688349225257773,-63.73164063599563,1.9133141965831009
Elfenbeinküste,#Global,confirmed,1237.1017382257849,106.91457622552004,-84.20319190260925,2.8014591902484693
Elfenbeinküste,#Global,recovered,514.2232726477156,45.71060660829397,-65.94871939427372,1.7106755300272851
Elfenbeinküste,#Global,deaths,10.183916110591802,0.7525167643119228,-93.22023044627883,2.98113886196308
Eritrea,#Global,confirmed,46.04379073248794,2.898083545155076,-86.55482725393786,2.846619950192584
Eritrea,#Global,recovered,22.06759900277836,1.7267827090465095,-67.81688346698839,2.0903784700905192
Eritrea,#Global,deaths,0.0,,-29.0,
Estland,#Global,confirmed,831.0944325731223,33.46713440878975,-159.590323180762,6.071996765301907
Estland,#Global,recovered,454.1429924502207,30.858212664746315,-117.57540636597008,5.269536716833918
Estland,#Global,deaths,29.96828037853891,1.801547439940016,-222.3405220709407,18.59684680613506
Eswatini,#Global,confirmed,220.61577338795047,18.851681758216614,-60.21829910746432,1.7028440295166116
Eswatini,#Global,recovered,73.6241776137819,6.647261847047966,-46.8597697503413,1.056901697001911
Eswatini,#Global,deaths,3.038922444689858,0.32373658469737254,-54.22036007799819,1.6979807329419285
Falklandinseln (Malwinen),#Global,confirmed,11.294828215282429,0.2304397321387522,-918.416858026637,152.4354556050778
Falklandinseln (Malwinen),#Global,recovered,9.393267625775081,0.37485507663954293,-410.98929224729335,56.451811827269125
Falklandinseln (Malwinen),#Global,deaths,0.0,,-26.714285714285715,
Fidschi,#Global,confirmed,11.99221616499015,0.31986950001471426,-186.49326833311028,6.324801173719593
Fidschi,#Global,recovered,7.138974631650727,0.3624995811165081,-139.98591052229924,6.45835280991154
Fidschi,#Global,deaths,0.0329194407340541,0.006361412846517574,-46.077804381324626,2.243381004519099
Finnland,#Global,confirmed,1970.1986851843587,114.17168498016892,-143.75391725161776,6.037314952373609
Finnland,#Global,recovered,1443.3162245205021,102.45298041305925,-130.431016696541,5.984440642389501
Finnland,#Global,deaths,89.50374547349854,6.689152085854655,-157.11160973063818,9.44584287223315
Frankreich,#Global,confirmed,19102.292049900312,1418.8394061403167,-76.06482661898904,1.9199808295571867
Frankreich,#Global,recovered,19203.19264217467,1195.7560213452168,-141.64757494888298,6.166767928021133
Frankreich,#Global,deaths,9058.403236972967,621.437691077001,-171.00586280707523,10.238801369303447
Gabon,#Global,confirmed,1295.0182568075356,93.71027526147336,-96.11897139505423,3.926111310368868
Gabon,#Global,recovered,525.6546006550975,43.1441976856016,-70.21923807862356,2.260057045348038
Gabon,#Global,deaths,10.066249082630486,0.7503978249796948,-107.36653291403752,5.144393243910226
Gambia,#Global,confirmed,48.19270259687628,8.25512260262886,-44.64923222486064,1.8410610518508184
Gambia,#Global,recovered,4.121658304968306,0.7269586351303171,-31.37735865311192,0.9068479982421669
Gambia,#Global,deaths,1.3942036377121971,0.25721285127039617,-43.82941357316526,1.907047603816007
Georgien,#Global,confirmed,0.3635907012944119,0.12657171109153834,-22.177732145595847,0.7933986716014805
Georgien,#Global,recovered,30.29772391858611,6.595934209687776,-47.33644195525388,2.3893611026358084
Georgien,#Global,deaths,2.436048036560129,0.2803815330641805,-81.2967271025459,3.9918041508741786
Ghana,#Global,confirmed,4814.827030781697,360.8539157323635,-82.59333032169329,2.9275830614856337
Ghana,#Global,recovered,3256.6779627854826,317.0655487840437,-71.6139004472168,2.796353817658026
Ghana,#Global,deaths,23.842061196038056,1.5964451017341295,-75.32365966655995,2.1440487129456556
Grenada,#Global,confirmed,15.67422709971649,0.43217761624676393,-360.0616996606017,27.132894977642472
Grenada,#Global,recovered,9.671205603378596,0.5367437484942897,-177.05453234019228,11.959710852757668
Grenada,#Global,deaths,0.0,,-28.857142857142858,
Griechenland,#Global,confirmed,352.41862499251937,20.297302711638373,-55.204461673139676,0.8740253654656411
Griechenland,#Global,recovered,558.0643198930155,38.239684866963245,-198.89871420229971,16.586334180249715
Griechenland,#Global,deaths,60.70755450367429,2.5169076202709966,-119.79891850398383,3.3314120467227926
Großbritannien,#Global,confirmed,69457.22522139666,4270.734628953685,-126.29764205160708,4.8779225236658865
Großbritannien,#Global,recovered,15.750942953027534,5.856420765808992,-70565671.30692933,7225527734402.778
Großbritannien,#Global,deaths,11513.796155837745,797.1037850280125,-160.65792959332123,9.274775286586337
Guatemala,#Global,confirmed,4213.364668570415,330.920707364796,-62.9364642185188,1.719842730619907
Guatemala,#Global,recovered,1884.9306261779893,230.07482707004297,-52.004864938323784,1.7807989654756113
Guatemala,#Global,deaths,174.84885035422315,14.990823946126179,-65.83104283780916,2.0668149791503003
Guinea,#Global,confirmed,1487.727606304295,70.87949901240572,-96.76957980663884,2.6231281900904
Guinea,#Global,recovered,939.9669716209078,53.90775599831531,-81.39071412537382,2.170368031643233
Guinea,#Global,deaths,8.577212448984298,0.4222536025888685,-93.21020980927494,2.4987023595006814
Guinea-Bissau,#Global,confirmed,595.1371529344423,34.03011143659772,-124.63671366880223,5.850632615185151
Guinea-Bissau,#Global,recovered,93.7704569609971,7.983202220932879,-66.52111267456549,2.232480008384892
Guinea-Bissau,#Global,deaths,5.457248850134649,0.35761544767523695,-89.73383080656929,3.2802250279578975
Guyana,#Global,confirmed,9.854520219831835,0.4558120513142065,-35.75857025106081,0.3041753839545848
Guyana,#Global,recovered,3.04224986628702,0.25711288447456604,-31.918740532677187,0.4388759730470719
Guyana,#Global,deaths,1.2608212475240905,0.0824594164305889,-49.19536769185323,0.8396014610014946
Haiti,#Global,confirmed,1413.8237176478308,114.42195070808197,-97.2361389540789,4.684810889072143
Haiti,#Global,recovered,389.59773258618156,43.911275988129,-64.95348465527515,2.7294987337706
Haiti,#Global,deaths,26.792848855694142,1.8215737548374575,-85.0892557669016,2.946044556959794
Honduras,#Global,confirmed,3655.392012387237,258.1891700811509,-64.84772849896805,1.6222398044816029
Honduras,#Global,recovered,92.15652868840574,4.615152099804521,-35.84883014843128,0.3293737559341686
Honduras,#Global,deaths,113.73104297116542,7.533260083394084,-65.24182829464822,1.5411580899426813
Indien,#Global,confirmed,28652.05088419811,1773.317242624089,-45.132546653531094,0.543253363531397
Indien,#Global,recovered,12827.008688649557,820.2151145016085,-40.56992252160852,0.44962538536978247
Indien,#Global,deaths,1131.2622215489369,62.69757088214158,-54.240683224615154,0.715092505478195
Indonesien,#Global,confirmed,6810.104156327656,193.48080998325935,-56.45520506070171,0.4635204693424662
Indonesien,#Global,recovered,2477.502386488102,110.26726403695646,-47.34008554541941,0.5006027677748013
Indonesien,#Global,deaths,487.7852042396263,15.794627934013263,-67.83945866759609,0.781254077565621
Irak,#Global,confirmed,5075.449176113583,323.511468902454,-50.80194937852694,0.8035801528074793
Irak,#Global,recovered,2608.0080533576993,173.11088370348787,-46.09125091050405,0.682007257726292
Irak,#Global,deaths,284.167154315288,23.462592557954192,-61.46880577216108,1.5582349019547659
Iran,#Global,confirmed,53254.09359047312,1898.126401318742,-100.79806501628347,1.8990251675880923
Iran,#Global,recovered,41616.02212818042,1834.5341310785373,-96.89182441671925,2.1559512288043803
Iran,#Global,deaths,2721.398887139838,85.57028779844204,-96.07097026603219,1.5097217376858723
Irland,#Global,confirmed,10318.642269570279,515.3835761647647,-165.58145286358092,8.247320343663153
Irland,#Global,recovered,8194.608934371092,582.8121867965833,-169.75204313273903,12.39293313406034
Irland,#Global,deaths,689.0331704335368,42.00852332401444,-185.9223259796848,12.948901831515741
Island,#Global,confirmed,1000.8457681412879,40.17397357674912,-221.1523091827548,12.340616353593314
Island,#Global,recovered,819.9657885777808,43.760985055868886,-196.25184251393853,12.676280671657
Island,#Global,deaths,5.517399750430189,0.27766985635307334,-283.1565099256415,26.32407604627898
Israel,#Global,confirmed,1844.9306986394354,63.59128111344255,-45.649174018941075,0.3421767667049111
Israel,#Global,recovered,979.999635786786,46.222609151837716,-42.68586342057819,0.40684488074174013
Israel,#Global,deaths,39.2424456153123,1.6154404353502554,-60.52434353745211,0.7408824045143527
Italien,#Global,confirmed,83607.07635901845,4399.470719065016,-171.49642055578911,8.1254552707544
Italien,#Global,recovered,42858.49566493385,2841.6488964702676,-132.43219325252133,5.831779318677538
Italien,#Global,deaths,12223.861406671444,735.3294190218414,-189.76276812987751,11.573805257860235
Jamaika,#Global,confirmed,15.112094370934845,1.5990687271513706,-33.80160624123458,0.6158929551459396
Jamaika,#Global,recovered,48.63505279122218,4.807792300486709,-55.56614447697164,1.6337501583304845
Jamaika,#Global,deaths,0.022613221768846874,0.00468128330732591,-24.277930732481117,0.6076843640675071
Japan,#Global,confirmed,2493.636896445324,140.08386780260457,-70.29567892947442,1.2115634975405292
Japan,#Global,recovered,1249.401655386882,74.29319540226322,-60.65890035745782,0.9384526177755232
Japan,#Global,deaths,178.0055479213288,10.878306571617586,-111.52910160050953,3.552247128054025
Jemen,#Global,confirmed,397.2435299209719,29.120301320368167,-95.80936201023393,4.67012165826963
Jemen,#Global,recovered,137.88374085097553,11.716256829685728,-73.03258547914291,3.0029592942585963
Jemen,#Global,deaths,104.99093104849122,8.074450971250533,-91.26583167484881,4.407985698651153
Jordanien,#Global,confirmed,0.003465529323653419,0.0013051089640486078,-14.03702252074236,0.3470121940091564
Jordanien,#Global,recovered,26.01997153154089,3.443508734192718,-41.42869100793448,1.1311956851234188
Jordanien,#Global,deaths,1.5415834547893787e-05,1.0017595654033661e-05,-13.732024432906451,0.5727380893208004
Kambodscha,#Global,confirmed,45.008560794828966,2.2243411034760383,-126.36764011120039,3.853498481496144
Kambodscha,#Global,recovered,32.42911734975724,1.7737282713952827,-109.61769306446284,3.1319763699876058
Kambodscha,#Global,deaths,0.0,,-36.714285714285715,
Kamerun,#Global,confirmed,2991.5101267664104,201.99915460344417,-99.04578051540518,3.7631462986208737
Kamerun,#Global,recovered,1971.434560891644,149.3736095775746,-85.17460212532113,3.0452971603122507
Kamerun,#Global,deaths,85.39406581209306,5.639825856867293,-116.7444985051036,5.26233039265867
Kanada,#Global,confirmed,22686.43419684131,1335.6011119792402,-120.84394977978313,4.165346347570404
Kanada,#Global,recovered,11498.857175341072,688.6894265257447,-95.30532996086934,2.534334877689552
Kanada,#Global,deaths,1870.8754997330786,143.51526883654535,-135.00381369129065,6.907513447007331
Kap Verde,#Global,confirmed,219.46684446648064,8.87347994562689,-58.02872197712136,0.7693707570614782
Kap Verde,#Global,recovered,93.36614421340433,5.354480552817565,-47.759509903892784,0.7219325432988511
Kap Verde,#Global,deaths,2.2799941525195897,0.10959242652427777,-58.65843278299367,0.9360052207670422
Kasachstan,#Global,confirmed,9872.876655106336,975.3520484770474,-77.93950951547795,3.4048054144588398
Kasachstan,#Global,recovered,5340.92259063064,542.4057936175999,-64.63495550600764,2.3411987224562747
Kasachstan,#Global,deaths,63.260638638442686,7.262103566386503,-58.50677727789737,2.1394477227485855
Katar,#Global,confirmed,22195.025902092595,1579.259970982097,-111.98732850343876,5.01564658248921
Katar,#Global,recovered,15514.17114476791,1404.7126223293171,-94.96106886592922,4.461444015401722
Katar,#Global,deaths,22.93092594561496,1.8045374965587522,-89.1227526779109,3.379806061132869
Kenia,#Global,confirmed,1797.015777750651,170.1432413511454,-62.87487943073602,2.057901736178616
Kenia,#Global,recovered,572.1977535787493,59.80700393084141,-51.478394899595294,1.484807961937028
Kenia,#Global,deaths,32.763628420621274,2.1793201090887435,-63.542542858570854,1.478690207637483
Kirgisistan,#Global,confirmed,2964.2319219144424,359.4722828138034,-66.9942721441028,3.102868867679285
Kirgisistan,#Global,recovered,1761.8178217999148,229.91816451894806,-58.76837511467632,2.523522385123619
Kirgisistan,#Global,deaths,106.02706280259065,19.471944799666513,-76.37727174769839,6.22984177523302
Kolumbien,#Global,confirmed,16748.417056536957,1360.4635820035085,-52.40836164552348,1.1552341336097904
Kolumbien,#Global,recovered,5519.1043333702455,516.8585117236574,-42.33040842920547,0.8497227659508302
Kolumbien,#Global,deaths,607.0296719404561,48.266440412817836,-54.32442945820957,1.2203624936506339
Komoren,#Global,confirmed,125.38047238496208,6.796221312318155,-104.61668820600812,4.794555513340703
Komoren,#Global,recovered,90.11113952215192,6.105746578572118,-87.24176597304962,4.035205718220593
Komoren,#Global,deaths,2.844296358700695,0.19473634942910628,-141.88223285225612,11.7419822321079
Kosovo,#Global,confirmed,889.1184176435821,81.4644203833047,-69.92960205768544,2.528266397179181
Kosovo,#Global,recovered,436.0387757915679,42.92489857422345,-62.129309186688914,2.108536460749813
Kosovo,#Global,deaths,20.90027192790065,2.3530838971016146,-59.75603835763473,2.2190454370199926
Kroatien,#Global,confirmed,335.5667746045894,14.665138897876597,-55.608639555176964,0.6702105633764806
Kroatien,#Global,recovered,180.98189060551,9.192203743023397,-49.570183170356756,0.6110913597171833
Kroatien,#Global,deaths,26.98282894442388,1.1346616689310136,-93.76731745908847,1.9746838645165543
Kuba,#Global,confirmed,716.7787496522751,25.13051912101556,-99.04516562713837,2.0188996581984124
Kuba,#Global,recovered,526.6783959656369,24.23144165515735,-90.93480717256979,2.201042344843843
Kuba,#Global,deaths,36.94942373787361,1.790132148754224,-166.01798464155482,8.583580932352648
Kuwait,#Global,confirmed,8265.48281255022,480.521663001653,-83.01363801030612,2.0877817703953516
Kuwait,#Global,recovered,5540.034878739471,375.9509713695019,-74.19970009274768,1.9145873504690518
Kuwait,#Global,deaths,68.17908043112395,4.625895711191014,-94.32525697508892,3.210979626422703
Laos,#Global,confirmed,15.135306986323945,0.30296368739841534,-428.3345904689484,28.697725589817146
Laos,#Global,recovered,8.101483754718847,0.43603189623047955,-168.01972989303547,10.477158159852396
Laos,#Global,deaths,0.0,,-28.571428571428573,
Lesotho,#Global,confirmed,100.16928396789234,8.440577545483746,-49.48213888154338,1.620409355695872
Lesotho,#Global,recovered,22.899077069993947,2.2567560714766723,-38.467736884977256,1.1073709198056076
Lesotho,#Global,deaths,2.8996965664851895,0.34842624843864545,-52.744579653576885,2.650643657515267
Lettland,#Global,confirmed,469.5000063321574,18.499172350277,-155.37892680002778,5.7256284604707535
Lettland,#Global,recovered,273.9247513154062,16.4852226022697,-125.59988731580152,5.502566395275238
Lettland,#Global,deaths,9.506940581123283,0.5404065252780399,-140.81392583976898,6.66786204236863
Libanon,#Global,confirmed,38.923195275110054,1.901156487831817,-32.05594302915331,0.2323063589942871
Libanon,#Global,recovered,3.8779012059812934,0.3341898403465919,-26.520104567935995,0.2771829565856189
Libanon,#Global,deaths,0.9879005046911145,0.06257811289978243,-37.52063381695823,0.4175717858520029
Liberia,#Global,confirmed,215.63742376030282,15.124670680403085,-98.49862290596492,4.08064264425396
Liberia,#Global,recovered,74.79713647515247,4.655426757350385,-68.2263383619142,1.6378568932437594
Liberia,#Global,deaths,14.290126071292594,0.8881292319280533,-102.61311450194938,3.952406485563068
Libyen,#Global,confirmed,94.41068360655933,7.796924857062789,-32.041837311655065,0.4629220610907319
Libyen,#Global,recovered,1.4889627907250262,0.4940126649933228,-20.10032104712066,0.7105640609861337
Libyen,#Global,deaths,2.3835560939352423,0.14675130394674532,-34.82558284324189,0.4105008500801327
Liechtenstein,#Global,confirmed,51.15335947364671,1.706158679907537,-245.2964138846289,13.158343412808366
Liechtenstein,#Global,recovered,28.39588499774807,1.2870276441093078,-145.61214758275548,5.780276380238178
Liechtenstein,#Global,deaths,0.5958264110224841,0.03246732401675593,-313.1971596904433,36.22908756200571
Litauen,#Global,confirmed,514.8724576296795,23.83790974449421,-101.15466553379059,2.602576128961682
Litauen,#Global,recovered,396.5443559865517,22.064116401611795,-115.52781407642165,4.1742869849825395
Litauen,#Global,deaths,27.8367365112591,1.4585911364379351,-160.839827466647,8.080268068880597
Luxemburg,#Global,confirmed,1936.1073242162458,70.44279644636049,-139.84101425300426,4.158918088378038
Luxemburg,#Global,recovered,1360.2733510437758,73.18008682948268,-120.66233422602821,4.460169481404441
Luxemburg,#Global,deaths,51.98540588580713,2.5398774779679436,-207.38640175348576,13.145169081963239
Madagaskar,#Global,confirmed,1013.2731545667643,106.60576997195533,-66.0851746432138,2.643655900188221
Madagaskar,#Global,recovered,625.30925128768,79.22735057358642,-58.118067495019446,2.4192992642358564
Madagaskar,#Global,deaths,8.553439679707163,0.9255155992492509,-56.91084707490935,1.9755928232189501
Malawi,#Global,confirmed,522.3778991595976,50.847889204288414,-70.4268640275224,3.0260777775581253
Malawi,#Global,recovered,154.3750517263744,14.997001885494656,-52.831300682622235,1.6310565551845682
Malawi,#Global,deaths,12.137976297694713,1.4775553514030335,-63.242875891776734,3.0020394217424538
