date,region,parent_region,confirmed,recovered,deaths,still_infectious
2020-01-22,China,#Global,1576.5234658197162,395.6312471131254,79.44606549030911,1101.4461532162816
2020-01-22,Japan,#Global,5.312497050518567,0.8561482763724999,0.2363619801578832,4.219986793988183
2020-01-22,Südkorea,#Global,1.1677436877231575,0.01657327931586244,0.5245082479928718,0.6266621604144234
2020-01-22,Taiwan,#Global,0.029694567190133518,0.5842293493875504,0.065661593540487,-0.6201963757379039
2020-01-22,Thailand,#Global,0.0028814477850013904,8.592704897268895e-07,1.3998335487920625e-06,0.0028791886809628716
2020-01-22,USA,#Global,0.19736555607289843,1.0941007624783953e-05,0.000335490272346544,0.1970191247929271
2020-01-22,Anhui,China,22.374300140349025,0.8492272335556387,2.296106783542725e-07,21.52507267718271
2020-01-22,Chongqing,China,35.44307463838002,3.266220584718211,0.08204357569180036,32.09481047797001
2020-01-22,Fujian,China,23.444317989099954,0.9902892226210085,0.0,22.454028766478945
2020-01-22,Guangdong,China,65.43980798974441,14.674611187508688,0.0157102451250018,50.74948655711072
2020-01-22,Guangxi,China,16.028305187188256,0.7695251259051947,2.703853446148068e-06,15.258777357429613
2020-01-22,Guizhou,China,1.5798099927966582,0.5933947562954789,0.028877955598913027,0.9575372809022663
2020-01-22,Hainan,China,8.491493709104637,0.2937662299353944,0.33745118225518916,7.860276296914052
2020-01-22,Hebei,China,10.626208768084833,0.4528309452247915,0.08885144055856715,10.084526382301474
2020-01-22,Henan,China,34.53233548560225,2.7725214375431433,0.09510165517025643,31.664712392888852
2020-01-22,Hubei (Wuhan),China,833.3473092976936,225.6076679494304,77.81965969034317,529.9199816579201
2020-01-22,Hunan,China,32.93583532621985,7.860609361718576,0.0007546377478785024,25.074471326753397
2020-01-22,Jiangsu,China,19.70005524653049,2.714944344942992,,16.985110901587497
2020-01-22,Jiangxi,China,19.219938577814474,0.9854254837854826,0.0,18.23451309402899
2020-01-22,Liaoning,China,9.88933464705995,0.8952850109005148,0.14531853658257984,8.848731099576854
2020-01-22,Macau,China,2.72675741698722,0.06983914838648247,,2.6569182686007373
2020-01-22,Ningxia,China,3.6065768404795837,0.4053354256397065,,3.201241414839877
2020-01-22,Peking (Beijing),China,111.0853199133632,9.868699169574631,0.22214341948003288,100.99447732430853
2020-01-22,Shandong,China,51.23334956370011,4.925816573277904,0.02475458064124885,46.28277840978095
2020-01-22,Shanghai,China,134.99635874982232,3.247166522268756,0.7438061885228384,131.00538603903075
2020-01-22,Shanxi,China,4.431622901349712,0.940366702372395,,3.491256198977317
2020-01-22,Sichuan,China,34.18252187332113,5.912474696296211,0.09196977317082469,28.178077403854093
2020-01-22,Tianjin,China,13.760296758114647,0.46425748932417943,0.0008280217250903604,13.295211247065378
2020-01-22,Yunnan,China,11.868513373126968,0.12538949849640402,0.0,11.743123874630564
2020-01-22,Zhejiang,China,48.24820270279481,12.465583515999079,0.0,35.782619186795735
2020-01-22,Washington,USA,0.22213345754244676,0.0,0.09713714674382828,0.12499631079861848
2020-01-23,China,#Global,1955.4621471979633,453.95053013649624,92.00914540605085,1409.502471655416
2020-01-23,Japan,#Global,5.797563626978675,0.9442705607059,0.25764704255533305,4.595646023717443
2020-01-23,Singapur,#Global,4.650277480110423,4.68653933805222,4.660247610677421e-05,-0.03630846041790314
2020-01-23,Südkorea,#Global,1.4498400102721318,0.02036529672718499,0.5789824425291978,0.850492271015749
2020-01-23,Taiwan,#Global,0.03462985358468252,0.6218258184133852,0.06968742197093193,-0.6568833867996346
2020-01-23,Thailand,#Global,0.003542761512150203,1.1494044929237017e-06,1.7690428800898874e-06,0.0035398430647771892
2020-01-23,USA,#Global,0.241887178684,1.4661450084563077e-05,0.0004251586377447707,0.24144735859617067
2020-01-23,Vietnam,#Global,0.056829598631185856,0.14570020718579427,,-0.0888706085546084
2020-01-23,Anhui,China,29.468366666883558,1.0805344145311297,5.507894971217091e-07,28.38783170156293
2020-01-23,Chongqing,China,44.365573800583086,3.8909325903790677,0.10243491652112095,40.3722062936829
2020-01-23,Fujian,China,28.622163519601386,1.1943946492297164,0.0,27.42776887037167
2020-01-23,Gansu,China,25.148122026710098,6.990796460159753,0.0,18.157325566550345
2020-01-23,Guangdong,China,82.62205854156923,16.97057690653303,0.019693440451336575,65.63178819458487
2020-01-23,Guangxi,China,19.67244756168933,0.9178159824398804,5.4057635342298035e-06,18.754626173485917
2020-01-23,Guizhou,China,2.132802539066066,0.7161661278785408,0.035517487914010444,1.3811189232735144
2020-01-23,Hainan,China,10.596954156430243,0.36724774618042755,0.38235668434261044,9.847349725907204
2020-01-23,Hebei,China,13.197254763457021,0.5729391790278354,0.10661710965340097,12.517698474775784
2020-01-23,Heilongjiang,China,11.15634019482904,1.3532475308458838,0.1615567087743638,9.641535955208791
2020-01-23,Henan,China,45.37136332756059,3.4474613671475653,0.12078094117281234,41.80312101924021
2020-01-23,Hong Kong,China,0.44032136832385055,2.553523295806654,0.18557565355658293,-2.2987775810393867
2020-01-23,Hubei (Wuhan),China,1050.2437915581825,259.85261394186455,90.03226483304474,700.3589127832731
2020-01-23,Hunan,China,43.34942979824499,9.426757360805569,0.0011106072901210292,33.9215618301493
2020-01-23,Jiangsu,China,25.16763533087782,3.2830534575892347,,21.88458187328858
2020-01-23,Jiangxi,China,25.63916601550446,1.2446305249105525,0.0,24.39453549059391
2020-01-23,Jilin,China,1.511752196572756,0.547422865103418,0.0,0.9643293314693381
2020-01-23,Liaoning,China,12.173738420930913,1.0521650409146617,0.1536033743978242,10.967970005618428
