region,parent_region,subset,amplitude values,amplitude stderr,center values,center stderr,sigma values,sigma stderr
Cayman Islands,United Kingdom,confirmed,208.9336244184161,1.1654854322850818,61.347507623266964,0.5498248349795581,19.482027006233253,0.47726404551596296
Cayman Islands,United Kingdom,recovered,207.1948858629484,1.1439674387566092,85.83957736821854,0.4301423072951057,14.47955389872298,0.3642486583184824
Cayman Islands,United Kingdom,deaths,1.0000000000002562,,2.5010595366964465,,0.020992855568194503,
England,United Kingdom,confirmed,304202.2652719445,5279.0651500015365,4.724621225131802,1.2194314493298213,23.18621526005041,2.053997199398845
England,United Kingdom,deaths,36956.360861613226,10.358879114753154,-72.34466044665112,1.2646138845678383,26.313219164053734,0.4472491187708691
Gibraltar,United Kingdom,confirmed,452.5145479644872,92.55198525284769,150.9859946511405,34.194047213918346,81.03104349739442,11.43874803580922
Gibraltar,United Kingdom,recovered,208.06339188177975,3.8814922846280484,55.830036977046795,2.0965145560876763,24.956471972187057,1.9370344327154103
Isle of Man,United Kingdom,confirmed,334.7607021224364,0.4172186910109104,18.82549421754187,0.08745906997074765,5.512819401227407,0.07773667668975164
Isle of Man,United Kingdom,recovered,308.77982400498496,0.991092507151594,27.687575119170514,0.2412875091486245,6.879306071532708,0.21205803551384794
Isle of Man,United Kingdom,deaths,23.92649410452377,0.039967742070928056,32.51529913168476,0.0903991646870062,3.5011200747503497,0.07925852013959057
Channel Islands,United Kingdom,confirmed,581.6941962126298,2.1383756106007583,27.50153780277319,0.2824260983006849,6.666551267261465,0.24817766518629056
Channel Islands,United Kingdom,recovered,526.9883131113829,2.4110845143101653,45.844767282361424,0.32602605850511623,6.534432975232015,0.2846270719743378
Channel Islands,United Kingdom,deaths,46.87871421499004,0.11575450518757592,40.849588877504985,0.18726384706825874,7.204383575323397,0.16345275589186678
Montserrat,United Kingdom,confirmed,11.803189332836563,0.07323020799376298,16.059426571750386,0.4782611764481752,6.4847934810310734,0.4423357234707329
Montserrat,United Kingdom,recovered,10.70096548287802,0.08158123288341926,47.16965158715945,0.526735625609446,6.631296492188567,0.459467424173983
Montserrat,United Kingdom,deaths,1.000000000000066,,37.50068818028821,,0.01968893669364878,
Northern Ireland,United Kingdom,confirmed,48826826.7442561,40177113288.37934,1640.09130083422,145774.38205777892,176.93425955333507,19.116369108418084
Northern Ireland,United Kingdom,deaths,570.9445487806013,3.237458842621128,-179.6266073499501,31.49616127707676,62.29127147441513,12.666002583846376
Scotland,United Kingdom,confirmed,5943207.247664778,1385502772.9598994,1662.674362839134,66863.8160029233,279.93887522671446,207.73965815232066
Scotland,United Kingdom,deaths,2493.467922585512,0.33096966818796897,-38.4009026008015,1.6275418652506408,10.462253435666804,0.4041868649113938
Turks and Caicos Islands,United Kingdom,confirmed,899.7537975753668,29.052354465134453,153.0830724626897,1.1446725175957766,15.411392076111946,0.4280072090768204
Turks and Caicos Islands,United Kingdom,recovered,5474049.032347038,4932261782.8676815,316.61499347603626,13892.511009433467,15.412044848339605,0.7206589016023064
Turks and Caicos Islands,United Kingdom,deaths,64903.547428775695,67480616.80268121,851.7824867007464,73639.01748798549,70.79883699561825,4.0186894823366135
Wales,United Kingdom,confirmed,22156.218040482785,1090.7367594443635,-61.57529257452315,3.3521566488788865,91.3052251665512,14.886533643000035
Wales,United Kingdom,deaths,1608.9832855831353,2.3806474316246007,-69.34069721810886,2.758710602499352,32.75379658223877,1.3232161105942992
Bergstraße (Kreis),Hesse,confirmed,1298.7219349562579,661.5412175165907,226.98705479008316,130.15923834025594,141.85163963618987,29.946608956676464
Bergstraße (Kreis),Hesse,recovered,442.83907956704337,10.878725177662432,54.45604211901412,2.563031097628155,29.51680438868103,2.3922010924963937
Bergstraße (Kreis),Hesse,deaths,3.0226556374981297,0.017967604613327175,26.25032270125652,0.5497167316911247,11.316230121899588,0.5145140328291574
Darmstadt,Hesse,confirmed,524.4195732598763,75.01529067025241,110.56987987453378,25.721411767257198,84.32144203514254,10.984439997679909
Darmstadt,Hesse,recovered,344.2149446323522,15.760992331517205,86.9321085579528,5.092893014144108,42.817990716532634,3.1169989769441693
Darmstadt,Hesse,deaths,17.896066810740813,0.07083524845916579,35.41477098292369,0.2772163438243253,6.428511217411405,0.2421498655418413
Darmstadt-Dieburg (Kreis),Hesse,confirmed,841.8592040849296,117.04372024082127,88.31592152971892,28.594272585353952,96.33912372810993,14.871420035276742
Darmstadt-Dieburg (Kreis),Hesse,recovered,484.0695952255005,10.41331187668702,51.89189893766685,2.2333046126295844,27.01992675372006,2.1095383459567456
