date,region,parent_region,confirmed,recovered,deaths,still_infectious
2020-01-22,China,#Global,38776.204572108865,14839.004144222055,1117.4120546673262,22819.788373219493
2020-01-22,Japan,#Global,8.707128917131275,8.451487637536143,0.4017149914543127,-0.14607371185918094
2020-01-22,South Korea,#Global,1380.7835028009542,142.90768405116168,8.857233676093239,1229.0185850736991
2020-01-22,Taiwan,#Global,14.419917296676537,0.2006561998690425,0.18720597883262605,14.03205511797487
2020-01-22,Thailand,#Global,32.6779887743709,1.0596792581976866,0.06877116017227147,31.549538356000944
2020-01-22,USA,#Global,907.8678774854117,4.451637300193821,3.5580979913950195,899.8581421938229
2020-01-22,Anhui,China,567.9171880207077,287.82677298454416,2.6673890084761287,277.4230260276874
2020-01-22,Chongqing,China,352.8717821030906,162.65137699180968,2.795267032499385,187.42513807878152
2020-01-22,Fujian,China,175.623235952781,82.4564256856996,0.3064515190517928,92.86035874802957
2020-01-22,Guangdong,China,782.9194051412045,366.77805341023736,2.494903893629734,413.64644783733735
2020-01-22,Guangxi,China,149.87420656859885,62.26329076891465,0.8952230267933075,86.71569277289089
2020-01-22,Guizhou,China,79.62636503910663,39.7985463241529,0.8826461191902175,38.94517259576352
2020-01-22,Hainan,China,100.26806002579531,49.55638851126493,2.486888239965415,48.22478327456497
2020-01-22,Hebei,China,169.93858604172473,96.49858298420628,2.5780280558959707,70.8619750016225
2020-01-22,Henan,China,742.7582020698462,399.3246588938092,8.765684439649997,334.66785873638696
2020-01-22,Hubei (Wuhan),China,31483.483922110063,11262.950923815371,1072.9924107663128,19147.54058752837
2020-01-22,Hunan,China,613.1908787640177,325.751619684958,1.6200312834217396,285.819227795638
2020-01-22,Jiangsu,China,356.6460872599895,192.1821445977782,0.0,164.46394266221128
2020-01-22,Jiangxi,China,539.9021738297033,272.4671947968216,0.4656031081277714,266.9693759247541
2020-01-22,Liaoning,China,74.7480825105292,32.94428722480027,0.390174657062172,41.413620628666756
2020-01-22,Macao,China,4.014971216496101,2.484496502649497,0.0,1.530474713846604
2020-01-22,Ningxia,China,40.57147640768735,24.740015467131204,0.0,15.831460940556145
2020-01-22,Beijing,China,225.50451467716562,88.8973692853428,2.7496884063025666,133.8574569855202
2020-01-22,Shandong,China,373.610237838126,178.86910602476146,2.0471301812613105,192.6940016321032
2020-01-22,Shanghai,China,171.5044132137529,89.74204546133804,0.9237306387318092,80.83863711368306
2020-01-22,Shanxi,China,72.92792758266577,41.98530349228319,0.0,30.942624090382573
2020-01-22,Sichuan,China,302.5565297806017,136.04736416983332,1.4123462311130401,165.0968193796553
2020-01-22,Tianjin,China,68.86448515054552,34.53630741017985,1.4180742898533027,32.91010345051237
2020-01-22,Yunnan,China,108.42707802692915,52.00796611637541,0.6266457641832437,55.79246614637051
2020-01-22,Zhejiang,China,751.0857715419196,376.08188709702375,0.3064515190517928,374.69743292584405
2020-01-22,Washington,USA,75.58395961051995,0.0,2.678552361596428,72.90540724892351
2020-01-23,China,#Global,39197.2994940384,15164.151314165045,1135.2380956780953,22897.910084195253
2020-01-23,Japan,#Global,9.440898599667582,8.932672563396642,0.43134151642020097,0.07688451985074135
2020-01-23,Singapore,#Global,0.4554460934532874,4.846297011297931,0.026606474484157525,-4.417457392328803
2020-01-23,South Korea,#Global,1417.1648244023984,149.92810119070424,9.210103425428494,1258.026619786266
2020-01-23,Taiwan,#Global,15.013208400462007,0.21678826018351707,0.19513379630214028,14.60128634397635
2020-01-23,Thailand,#Global,34.442455906181,1.1545710394122604,0.07418624949313701,33.213698617275604
2020-01-23,USA,#Global,980.8895020074048,4.968859968422742,3.957678711182959,971.9629633277991
2020-01-23,Vietnam,#Global,9.690939158143133,0.6056423839731853,0.0,9.085296774169947
2020-01-23,Anhui,China,572.6574352386375,292.68027214021186,2.6989347012677216,277.278228397158
2020-01-23,Chongqing,China,355.4999333732564,165.43160907443158,2.8264176336908946,187.24190666513385
2020-01-23,Fujian,China,177.27586384178002,83.9657025574007,0.3115347473753697,92.99862653700391
2020-01-23,Gansu,China,58.12463664635848,30.80460688740231,1.0207334119085492,26.29929634704762
2020-01-23,Guangdong,China,790.2891864817866,373.5213964511485,2.535401161870076,414.232388868768
2020-01-23,Guangxi,China,151.05646482772312,63.435304669935405,0.905728751746369,86.71543140604133
2020-01-23,Guizhou,China,80.34735959611423,40.493027848789616,0.8931160852273061,38.961215662097295
2020-01-23,Hainan,China,101.04743981701448,50.3666200022406,2.5179743743761973,48.1628454403977
2020-01-23,Hebei,China,171.55374047554483,98.05905650954331,2.609303712055387,70.88538025394608
2020-01-23,Heilongjiang,China,211.89297714860345,115.06949217193605,6.299180815377637,90.52430416128976
2020-01-23,Henan,China,748.7913205095462,405.7118782918319,8.880963543647804,334.19847867406645
2020-01-23,Hong Kong,China,28.427913292165588,1.4645709107922056,1.00845195912216,25.954890422251225
2020-01-23,Hubei (Wuhan),China,31835.240042200014,11521.592839112209,1090.1960527467522,19223.451150341054
2020-01-23,Hunan,China,617.8928106072533,330.83778568397565,1.6411310024024237,285.4138939208752
2020-01-23,Jiangsu,China,359.78926437129843,195.3751505214141,0.0,164.4141138498844
2020-01-23,Jiangxi,China,544.3697854582545,277.0708653132946,0.470827638054773,266.8280925069051
2020-01-23,Jilin,China,52.69320051839987,27.829661469348398,0.5417381646022454,24.32180088444922
2020-01-23,Liaoning,China,75.41250690879724,33.564235499829536,0.3984825537383573,41.449788855229336
2020-01-23,Macao,China,4.1351130670865714,2.5384579324682006,0.0,1.5966551346183708
