date,region,parent_region,confirmed,deaths,recovered,still_infectious
2020-01-22,Afghanistan,#Global,1.1301892933775919,0.024505011435096095,0.0031321285661353995,1.1025521533763603
2020-01-22,Albania,#Global,5.958856383638895,0.42736725534730635,0.5302467759003321,5.001242352391256
2020-01-22,Algeria,#Global,11.523150207891383,1.2268609222693105,0.21403524707508503,10.082254038546989
2020-01-22,Andorra,#Global,11.780999230541568,0.19304111968693588,0.028125169274904518,11.559832941579728
2020-01-22,Angola,#Global,0.1770217405425349,0.04608926354219069,0.009675961316832807,0.12125651568351141
2020-01-22,Antigua and Barbuda,#Global,0.2754250246510335,0.0035247721619968923,1.969536565885983e-06,0.27189828295247076
2020-01-22,Argentina,#Global,13.72920519119761,0.214297771359313,1.255240347311056,12.25966707252724
2020-01-22,Armenia,#Global,10.628815710859586,0.02927627660780161,0.04405193238194538,10.55548750186984
2020-01-22,Australia (total),#Global,177.7946627173276,0.5296218560351328,1.3733939438621177,175.89164691743036
2020-01-22,Austria,#Global,396.65782569060036,1.8864916080843561,14.684292345608595,380.0870417369074
2020-01-22,Azerbaijan,#Global,5.567107872558828,0.053018399036415385,0.026339644112227893,5.487749829410185
2020-01-22,Bahamas,#Global,0.2457125627761571,0.02731317968672527,0.0013715153208578774,0.21702786776857394
2020-01-22,Bahrain,#Global,8.068863769028997,0.13547391073762774,4.787606108954317,3.1457837493370526
2020-01-22,Bangladesh,#Global,0.01105147432748106,0.007224292923307322,0.06947531061983796,-0.06564812921566422
2020-01-22,Barbados,#Global,1.2129067011034411,0.007813114459167984,0.0026949164979170963,1.202398670146356
2020-01-22,Belarus,#Global,0.2869135189626913,0.01361872197937752,3.139311783721481e-05,0.27326340386547654
2020-01-22,Belgium,#Global,232.28639427659076,6.707994511484887,25.38266774494462,200.19573202016124
2020-01-22,Belize,#Global,0.06275024074890742,0.005203716704292944,4.420999057726477e-09,0.05754651962361543
2020-01-22,Benin,#Global,0.1430688196736519,0.004709367802073297,0.0032043077947016023,0.135155144076877
2020-01-22,Bhutan,#Global,0.188028894029835,0.0,0.01020286686799105,0.17782602716184395
2020-01-22,Bolivia,#Global,0.29479849142160486,0.037392923355277045,1.5355151757077253e-05,0.2573902129145707
2020-01-22,Bosnia and Herzegovina,#Global,8.118466679924945,0.2115604227272404,0.03676363578656621,7.870142621411137
2020-01-22,Botswana,#Global,0.0269758822847177,0.016885855520575584,0.0,0.010090026764142116
2020-01-22,Brazil,#Global,23.658087676630696,0.4632631225603414,0.14384594986884827,23.050978604201507
2020-01-22,Brunei,#Global,8.91880348564626,0.02652093869997124,1.0459396218012909,7.846342925144997
2020-01-22,Bulgaria,#Global,7.379130362222474,0.1251369622597536,0.06970945356755097,7.184283946395169
2020-01-22,Burkina Faso,#Global,6.68966391367035,0.23196864519904864,0.18515206032827203,6.27254320814303
2020-01-22,Burma,#Global,0.030263936477552135,0.009776007997434513,8.487614564751658e-05,0.020403052334470106
2020-01-22,Burundi,#Global,0.004380912802021059,0.00026780765666931886,1.8344952394265204e-07,0.004112921695827798
2020-01-22,Cabo Verde,#Global,0.0024910092754567804,0.04300715578178746,0.004709367802073297,-0.04522551430840398
2020-01-22,Cambodia,#Global,6.364969725071185,0.0,0.4623503832395103,5.902619341831675
2020-01-22,Cameroon,#Global,3.1961648450119933,0.005207035308333138,0.00023655497770015417,3.19072125472596
2020-01-22,Central African Republic,#Global,0.07980732071204792,0.0,3.787676697487837e-05,0.07976944394507304
2020-01-22,Chad,#Global,0.026756151353278888,0.0,5.869590881168867e-05,0.026697455444467198
2020-01-22,Chile,#Global,34.75506418886754,0.07678781446615338,0.5793829683708341,34.098893406030555
2020-01-22,China (total),#Global,40444.19962609222,1134.6845239300117,16745.04685576326,22564.468246398945
2020-01-22,Colombia,#Global,9.774643821285174,0.0990308489815854,0.06007396105146984,9.61553901125212
2020-01-22,Congo (Brazzaville),#Global,0.062220175281074146,0.03168701507351916,0.0018034249422343243,0.02872973526532066
2020-01-22,Congo (Kinshasa),#Global,1.2593509240862444,0.2084636231972787,0.004048065493381243,1.0468392353955844
2020-01-22,Costa Rica,#Global,11.90544667866328,0.03871699747845607,0.001850560140115857,11.864879121044707
2020-01-22,Cote d'Ivoire,#Global,1.4179881168365094,0.0019373824425618262,0.0051556988352008904,1.4108950355587466
2020-01-22,Croatia,#Global,23.744156765861526,0.051206005268919476,0.1601127226360524,23.53283803795655
2020-01-22,Cuba,#Global,1.5211446380526048,0.014860574471022837,0.004708840915551038,1.5015752226660308
2020-01-22,Cyprus,#Global,7.635014655414204,0.19722090478843599,0.1655404301260367,7.272253320499731
2020-01-22,Czechia,#Global,100.95058938690629,0.4610753786986364,0.031986871526665836,100.45752713668098
2020-01-22,Denmark,#Global,92.0599691306539,1.680399986902865,2.1079530461721148,88.27161609757891
2020-01-22,Denmark (total),#Global,9.96274379050714,0.0,1.9491866233645139,8.013557167142626
2020-01-22,Diamond Princess,#Global,277.94134100711005,1.599154945925471,48.18649625386577,228.15568980731882
2020-01-22,Djibouti,#Global,0.08359080575092998,0.0019727079130613698,3.1499573420856346e-06,0.08161494788052652
2020-01-22,Dominica,#Global,0.41774762374446284,0.0,0.0030818967286084797,0.41466572701585436
2020-01-22,Dominican Republic,#Global,9.196543621187743,0.5074982751434237,0.0010958743819511297,8.687949471662368
2020-01-22,Ecuador,#Global,3.3411885788511455,1.0558203355039695,0.23328571634258344,2.0520825270045924
2020-01-22,Egypt,#Global,7.484898775573397,0.4219656580132083,1.0043220609887453,6.0586110565714435
